InvoiceID,InvoiceTypeCode,InvoiceIssueDateTime,InvoicePaymentDueDate,InvoiceLineSpec (Y/N),InvoiceSellerAssignedID,InvoiceBuyerPO,SellerSelect,SellerCompanyID,SellerCountry,SellerIBANID,SellerPaymentRef,SellerDeliveryInfo,SellerNotes,BuyerSelect,BuyerCompanyID,BuyerCountry,AmountTotal,AmountCurrency,AmountVAT,ConfirmedByBuyer,ConfirmedByBank,ConfirmedPaymentDate,CalcVATPeriod,CalcProductionInput
INV000104,380,2024-05-31 13:44:10,2024-06-30 13:44:10,N,Company_009,PO-Company_023-00104,Y,9,Luxembourg,DE378803749,REF-00104,Main warehouse,,Y,23,France,91971.7,EUR,15328.62,N,Y,2024-06-29 13:44:10,2024-Q2,3
INV000105,380,2021-07-15 09:51:32,2021-08-14 09:51:32,N,Company_033,PO-CUST-00105,Y,33,France,DE5318883433,REF-00105,Main warehouse,,Y,,,16432.49,EUR,2738.75,Y,Y,2021-08-14 09:51:32,2021-Q3,2
INV000106,380,2024-08-07 17:32:04,2024-09-06 17:32:04,N,Company_022,PO-Company_044-00106,Y,22,Luxembourg,DE2490399022,REF-00106,Main warehouse,,Y,44,France,164.83,EUR,27.47,N,N,2024-09-05 17:32:04,2024-Q3,1
INV000107,380,2023-10-22 03:28:10,2023-11-21 03:28:10,N,Company_019,PO-Company_024-00107,Y,19,Luxembourg,DE4578925219,REF-00107,Main warehouse,,Y,24,Luxembourg,35990.95,EUR,5998.49,Y,Y,2023-11-17 03:28:10,2023-Q4,3
INV000108,380,2024-01-30 03:36:10,2024-02-29 03:36:10,N,Company_038,PO-Company_031-00108,Y,38,France,DE2400316138,REF-00108,Main warehouse,,Y,31,France,7811.51,EUR,1301.92,N,Y,2024-02-27 03:36:10,2024-Q1,1
INV000109,380,2020-01-29 13:38:31,2020-02-28 13:38:31,N,Company_048,PO-Company_004-00109,Y,48,Luxembourg,DE2701301848,REF-00109,Main warehouse,,Y,4,France,3730.82,EUR,621.8,N,N,2020-02-28 13:38:31,2020-Q1,2
INV000110,380,2023-06-17 06:24:28,2023-07-17 06:24:28,N,Company_004,PO-CUST-00110,Y,4,Luxembourg,DE569985564,REF-00110,Main warehouse,,Y,,,29931.31,EUR,4988.55,Y,Y,2023-07-14 06:24:28,2023-Q2,3
INV000111,380,2023-09-18 20:23:06,2023-10-18 20:23:06,N,Company_032,PO-Company_028-00111,Y,32,France,DE7464270432,REF-00111,Main warehouse,,Y,28,France,23571.53,EUR,3928.59,Y,N,2023-10-16 20:23:06,2023-Q3,2
INV000112,380,2020-04-16 07:27:23,2020-05-16 07:27:23,N,Company_003,PO-Company_028-00112,Y,3,Luxembourg,DE818573853,REF-00112,Main warehouse,,Y,28,France,31147.1,EUR,5191.18,N,Y,2020-05-16 07:27:23,2020-Q2,3
INV000113,380,2025-04-28 03:17:09,2025-05-28 03:17:09,N,Company_002,PO-Company_017-00113,Y,2,France,DE501705142,REF-00113,Main warehouse,,Y,17,France,59073.4,EUR,9845.57,Y,Y,2025-05-23 03:17:09,2025-Q2,3
INV000114,380,2021-04-22 15:15:24,2021-05-22 15:15:24,N,Company_050,PO-Company_017-00114,Y,50,Luxembourg,DE5801357750,REF-00114,Main warehouse,,Y,17,France,7905.59,EUR,1317.6,N,N,2021-05-17 15:15:24,2021-Q2,2
INV000115,380,2022-07-24 07:22:21,2022-08-23 07:22:21,N,Company_014,PO-Company_046-00115,Y,14,Luxembourg,DE4965205514,REF-00115,Main warehouse,,Y,46,France,27074.48,EUR,4512.41,N,Y,2022-08-22 07:22:21,2022-Q3,3
INV000116,380,2022-05-08 04:22:06,2022-06-07 04:22:06,N,Company_013,PO-Company_007-00116,Y,13,France,DE8551599213,REF-00116,Main warehouse,,Y,7,Luxembourg,4695.64,EUR,782.61,Y,Y,2022-06-03 04:22:06,2022-Q2,1
INV000117,380,2024-08-28 06:44:40,2024-09-27 06:44:40,N,Company_029,PO-Company_046-00117,Y,29,France,DE2294576029,REF-00117,Main warehouse,,Y,46,Luxembourg,26149.69,EUR,4358.28,N,N,2024-09-22 06:44:40,2024-Q3,1
INV000118,380,2024-10-24 21:51:41,2024-11-23 21:51:41,N,Company_010,PO-Company_036-00118,Y,10,Luxembourg,DE3232410810,REF-00118,Main warehouse,,Y,36,France,1294.14,EUR,215.69,N,Y,2024-11-22 21:51:41,2024-Q4,1
INV000119,380,2022-06-14 15:22:10,2022-07-14 15:22:10,N,Company_032,PO-Company_023-00119,Y,32,Luxembourg,DE6999758332,REF-00119,Main warehouse,,Y,23,France,43727.75,EUR,7287.96,N,Y,2022-07-11 15:22:10,2022-Q2,2
INV000120,380,2020-08-24 03:53:37,2020-09-23 03:53:37,N,Company_044,PO-CUST-00120,Y,44,France,DE1407131744,REF-00120,Main warehouse,,Y,,,36313.16,EUR,6052.19,Y,Y,2020-09-20 03:53:37,2020-Q3,3
INV000121,380,2022-02-06 08:39:31,2022-03-08 08:39:31,N,Company_029,PO-Company_044-00121,Y,29,Luxembourg,DE5988446629,REF-00121,Main warehouse,,Y,44,Luxembourg,23638.72,EUR,3939.79,N,Y,2022-03-03 08:39:31,2022-Q1,1
INV000122,380,2022-09-11 14:01:09,2022-10-11 14:01:09,N,Company_020,PO-Company_001-00122,Y,20,France,DE4127256120,REF-00122,Main warehouse,,Y,1,Luxembourg,51318.73,EUR,8553.12,Y,N,2022-10-10 14:01:09,2022-Q3,2
INV000123,380,2021-08-06 02:36:46,2021-09-05 02:36:46,N,Company_048,PO-Company_016-00123,Y,48,Luxembourg,DE5097564248,REF-00123,Main warehouse,,Y,16,France,8137.63,EUR,1356.27,Y,Y,2021-09-03 02:36:46,2021-Q3,2
INV000124,380,2020-12-18 11:57:50,2021-01-17 11:57:50,N,Company_004,PO-Company_001-00124,Y,4,Luxembourg,DE399638774,REF-00124,Main warehouse,,Y,1,France,20080.66,EUR,3346.78,Y,Y,2021-01-14 11:57:50,2020-Q4,3
INV000125,380,2020-07-15 13:45:27,2020-08-14 13:45:27,N,Company_001,PO-Company_022-00125,Y,1,Luxembourg,DE286775911,REF-00125,Main warehouse,,Y,22,France,78488.29,EUR,13081.38,Y,N,2020-08-12 13:45:27,2020-Q3,3
INV000126,380,2021-05-31 02:21:27,2021-06-30 02:21:27,N,Company_015,PO-Company_031-00126,Y,15,France,DE7610279315,REF-00126,Main warehouse,,Y,31,Luxembourg,4925.11,EUR,820.85,N,Y,2021-06-26 02:21:27,2021-Q2,2
INV000127,380,2021-10-28 07:30:14,2021-11-27 07:30:14,N,Company_005,PO-Company_039-00127,Y,5,Luxembourg,DE174320795,REF-00127,Main warehouse,,Y,39,Luxembourg,43117.21,EUR,7186.2,Y,Y,2021-11-24 07:30:14,2021-Q4,2
INV000128,380,2024-07-17 11:19:36,2024-08-16 11:19:36,N,Company_037,PO-Company_021-00128,Y,37,Luxembourg,DE2909647737,REF-00128,Main warehouse,,Y,21,France,14199.91,EUR,2366.65,N,N,2024-08-14 11:19:36,2024-Q3,2
INV000129,380,2024-03-28 06:07:22,2024-04-27 06:07:22,N,Company_049,PO-Company_021-00129,Y,49,France,DE5943716449,REF-00129,Main warehouse,,Y,21,Luxembourg,5426.8,EUR,904.47,N,N,2024-04-22 06:07:22,2024-Q1,2
INV000130,380,2021-01-02 03:41:57,2021-02-01 03:41:57,N,Company_013,PO-Company_007-00130,Y,13,Luxembourg,DE2039835413,REF-00130,Main warehouse,,Y,7,Luxembourg,24700.3,EUR,4116.72,Y,Y,2021-01-27 03:41:57,2021-Q1,1
INV000131,380,2023-08-14 20:31:21,2023-09-13 20:31:21,N,Company_032,PO-Company_004-00131,Y,32,Luxembourg,DE6251935832,REF-00131,Main warehouse,,Y,4,Luxembourg,67641.5,EUR,11273.58,N,N,2023-09-12 20:31:21,2023-Q3,2
INV000132,380,2024-02-05 14:25:25,2024-03-06 14:25:25,N,Company_021,PO-Company_002-00132,Y,21,Luxembourg,DE7266313321,REF-00132,Main warehouse,,Y,2,France,13422.71,EUR,2237.12,N,N,2024-03-05 14:25:25,2024-Q1,3
INV000133,380,2024-10-25 06:20:22,2024-11-24 06:20:22,N,Company_041,PO-Company_035-00133,Y,41,France,DE5029413641,REF-00133,Main warehouse,,Y,35,France,27153.05,EUR,4525.51,Y,Y,2024-11-22 06:20:22,2024-Q4,3
INV000134,380,2024-12-23 12:30:31,2025-01-22 12:30:31,N,Company_045,PO-Company_004-00134,Y,45,Luxembourg,DE9947349845,REF-00134,Main warehouse,,Y,4,Luxembourg,37401.91,EUR,6233.65,N,N,2025-01-17 12:30:31,2024-Q4,1
INV000135,380,2024-10-04 21:47:52,2024-11-03 21:47:52,N,Company_013,PO-Company_007-00135,Y,13,France,DE4194625813,REF-00135,Main warehouse,,Y,7,Luxembourg,7704.1,EUR,1284.02,Y,N,2024-11-03 21:47:52,2024-Q4,1
INV000136,380,2023-01-17 16:39:11,2023-02-16 16:39:11,N,Company_017,PO-CUST-00136,Y,17,France,DE6041447317,REF-00136,Main warehouse,,Y,,,23941.04,EUR,3990.17,N,Y,2023-02-13 16:39:11,2023-Q1,2
INV000137,380,2021-11-19 13:22:16,2021-12-19 13:22:16,N,Company_016,PO-CUST-00137,Y,16,France,DE6423581016,REF-00137,Main warehouse,,Y,,,72196.51,EUR,12032.75,Y,N,2021-12-19 13:22:16,2021-Q4,2
INV000138,380,2022-10-15 23:47:15,2022-11-14 23:47:15,N,Company_010,PO-Company_008-00138,Y,10,Luxembourg,DE8450068610,REF-00138,Main warehouse,,Y,8,France,73690.03,EUR,12281.67,Y,N,2022-11-10 23:47:15,2022-Q4,1
INV000139,380,2022-05-08 19:11:33,2022-06-07 19:11:33,N,Company_027,PO-Company_023-00139,Y,27,Luxembourg,DE8734122427,REF-00139,Main warehouse,,Y,23,France,50202.24,EUR,8367.04,Y,Y,2022-06-07 19:11:33,2022-Q2,2
INV000140,380,2024-06-28 10:01:13,2024-07-28 10:01:13,N,Company_040,PO-Company_030-00140,Y,40,Luxembourg,DE8567193240,REF-00140,Main warehouse,,Y,30,Luxembourg,6010.96,EUR,1001.83,N,N,2024-07-23 10:01:13,2024-Q2,3
INV000141,380,2023-09-01 00:41:20,2023-10-01 00:41:20,N,Company_015,PO-Company_031-00141,Y,15,France,DE5882310415,REF-00141,Main warehouse,,Y,31,France,65776.3,EUR,10962.72,N,Y,2023-09-30 00:41:20,2023-Q3,2
INV000142,380,2023-10-09 08:52:40,2023-11-08 08:52:40,N,Company_001,PO-Company_044-00142,Y,1,France,DE662177311,REF-00142,Main warehouse,,Y,44,Luxembourg,9742.42,EUR,1623.74,Y,Y,2023-11-07 08:52:40,2023-Q4,3
INV000143,380,2023-08-28 00:29:44,2023-09-27 00:29:44,N,Company_017,PO-Company_050-00143,Y,17,France,DE7159842517,REF-00143,Main warehouse,,Y,50,France,36754.15,EUR,6125.69,N,N,2023-09-23 00:29:44,2023-Q3,2
INV000144,380,2021-12-23 21:42:22,2022-01-22 21:42:22,N,Company_030,PO-Company_019-00144,Y,30,Luxembourg,DE4998347630,REF-00144,Main warehouse,,Y,19,France,3651.44,EUR,608.57,N,Y,2022-01-21 21:42:22,2021-Q4,1
INV000145,380,2020-12-25 07:27:07,2021-01-24 07:27:07,N,Company_025,PO-CUST-00145,Y,25,Luxembourg,DE8760418525,REF-00145,Main warehouse,,Y,,,4908.37,EUR,818.06,N,N,2021-01-21 07:27:07,2020-Q4,3
INV000146,380,2022-02-04 07:29:02,2022-03-06 07:29:02,N,Company_028,PO-Company_011-00146,Y,28,France,DE8452433928,REF-00146,Main warehouse,,Y,11,France,7600.32,EUR,1266.72,Y,Y,2022-03-04 07:29:02,2022-Q1,2
INV000147,380,2022-10-18 23:01:23,2022-11-17 23:01:23,N,Company_048,PO-Company_039-00147,Y,48,Luxembourg,DE8182296148,REF-00147,Main warehouse,,Y,39,Luxembourg,45165.53,EUR,7527.59,N,Y,2022-11-15 23:01:23,2022-Q4,2
INV000148,380,2023-03-08 22:18:57,2023-04-07 22:18:57,N,Company_025,PO-Company_039-00148,Y,25,Luxembourg,DE7262825625,REF-00148,Main warehouse,,Y,39,France,11332.26,EUR,1888.71,Y,Y,2023-04-03 22:18:57,2023-Q1,3
INV000149,380,2023-10-13 18:01:34,2023-11-12 18:01:34,N,Company_042,PO-Company_008-00149,Y,42,Luxembourg,DE5289930242,REF-00149,Main warehouse,,Y,8,Luxembourg,15244.55,EUR,2540.76,N,Y,2023-11-11 18:01:34,2023-Q4,1
INV000150,380,2022-05-07 09:44:56,2022-06-06 09:44:56,N,Company_032,PO-Company_004-00150,Y,32,Luxembourg,DE1746522832,REF-00150,Main warehouse,,Y,4,France,1220.47,EUR,203.41,Y,N,2022-06-02 09:44:56,2022-Q2,2
INV000151,380,2024-04-13 07:47:23,2024-05-13 07:47:23,N,Company_034,PO-CUST-00151,Y,34,Luxembourg,DE4574575434,REF-00151,Main warehouse,,Y,,,85496.68,EUR,14249.45,N,Y,2024-05-12 07:47:23,2024-Q2,1
INV000152,380,2024-02-02 05:25:00,2024-03-03 05:25:00,N,Company_001,PO-Company_048-00152,Y,1,France,DE951792701,REF-00152,Main warehouse,,Y,48,France,24547.9,EUR,4091.32,N,N,2024-03-02 05:25:00,2024-Q1,3
INV000153,380,2021-04-16 19:07:05,2021-05-16 19:07:05,N,Company_029,PO-CUST-00153,Y,29,France,DE2237391229,REF-00153,Main warehouse,,Y,,,5056.45,EUR,842.74,N,Y,2021-05-11 19:07:05,2021-Q2,1
INV000154,380,2020-05-08 09:54:48,2020-06-07 09:54:48,N,Company_023,PO-Company_035-00154,Y,23,Luxembourg,DE1400267423,REF-00154,Main warehouse,,Y,35,France,29393.82,EUR,4898.97,N,N,2020-06-03 09:54:48,2020-Q2,3
INV000155,380,2024-08-18 07:52:27,2024-09-17 07:52:27,N,Company_048,PO-CUST-00155,Y,48,Luxembourg,DE1453686848,REF-00155,Main warehouse,,Y,,,16458.48,EUR,2743.08,Y,Y,2024-09-13 07:52:27,2024-Q3,2
INV000156,380,2025-05-05 03:06:27,2025-06-04 03:06:27,N,Company_030,PO-CUST-00156,Y,30,Luxembourg,DE3637138530,REF-00156,Main warehouse,,Y,,,29021.02,EUR,4836.84,N,N,2025-06-01 03:06:27,2025-Q2,1
INV000157,380,2023-01-22 03:09:40,2023-02-21 03:09:40,N,Company_003,PO-Company_039-00157,Y,3,France,DE975877433,REF-00157,Main warehouse,,Y,39,France,7128.95,EUR,1188.16,N,Y,2023-02-21 03:09:40,2023-Q1,3
INV000158,380,2020-05-18 06:48:25,2020-06-17 06:48:25,N,Company_011,PO-Company_004-00158,Y,11,France,DE6215957911,REF-00158,Main warehouse,,Y,4,Luxembourg,73567.06,EUR,12261.18,Y,Y,2020-06-16 06:48:25,2020-Q2,1
INV000159,380,2023-12-12 14:34:42,2024-01-11 14:34:42,N,Company_035,PO-CUST-00159,Y,35,France,DE3282044935,REF-00159,Main warehouse,,Y,,,55492.19,EUR,9248.7,Y,Y,2024-01-06 14:34:42,2023-Q4,3
INV000160,380,2023-08-04 04:31:21,2023-09-03 04:31:21,N,Company_009,PO-Company_001-00160,Y,9,Luxembourg,DE468225619,REF-00160,Main warehouse,,Y,1,France,6455.72,EUR,1075.95,N,N,2023-09-02 04:31:21,2023-Q3,3
INV000161,380,2022-01-20 15:10:18,2022-02-19 15:10:18,N,Company_040,PO-Company_035-00161,Y,40,France,DE3758379140,REF-00161,Main warehouse,,Y,35,France,1255.44,EUR,209.24,N,Y,2022-02-14 15:10:18,2022-Q1,3
INV000162,380,2022-09-30 02:14:34,2022-10-30 02:14:34,N,Company_021,PO-Company_002-00162,Y,21,Luxembourg,DE1820556621,REF-00162,Main warehouse,,Y,2,Luxembourg,2474.22,EUR,412.37,N,N,2022-10-25 02:14:34,2022-Q3,3
INV000163,380,2023-01-13 01:07:47,2023-02-12 01:07:47,N,Company_037,PO-Company_021-00163,Y,37,France,DE3476188837,REF-00163,Main warehouse,,Y,21,Luxembourg,3276.36,EUR,546.06,Y,N,2023-02-11 01:07:47,2023-Q1,2
INV000164,380,2020-06-27 11:56:56,2020-07-27 11:56:56,N,Company_017,PO-Company_037-00164,Y,17,Luxembourg,DE1682321517,REF-00164,Main warehouse,,Y,37,France,71213.86,EUR,11868.98,Y,Y,2020-07-24 11:56:56,2020-Q2,2
INV000165,380,2023-04-22 08:10:58,2023-05-22 08:10:58,N,Company_015,PO-Company_031-00165,Y,15,France,DE7096776115,REF-00165,Main warehouse,,Y,31,Luxembourg,26768.11,EUR,4461.35,Y,Y,2023-05-19 08:10:58,2023-Q2,2
INV000166,380,2025-02-16 03:31:21,2025-03-18 03:31:21,N,Company_018,PO-CUST-00166,Y,18,Luxembourg,DE4427546718,REF-00166,Main warehouse,,Y,,,2216.41,EUR,369.4,N,N,2025-03-17 03:31:21,2025-Q1,1
INV000167,380,2022-01-06 13:33:03,2022-02-05 13:33:03,N,Company_031,PO-CUST-00167,Y,31,France,DE1638600631,REF-00167,Main warehouse,,Y,,,91638.17,EUR,15273.03,Y,N,2022-02-02 13:33:03,2022-Q1,1
INV000168,380,2022-08-17 15:36:53,2022-09-16 15:36:53,N,Company_042,PO-Company_021-00168,Y,42,Luxembourg,DE6847945642,REF-00168,Main warehouse,,Y,21,Luxembourg,72369.92,EUR,12061.65,N,N,2022-09-12 15:36:53,2022-Q3,1
INV000169,380,2020-03-19 11:04:41,2020-04-18 11:04:41,N,Company_013,PO-CUST-00169,Y,13,France,DE6652871513,REF-00169,Main warehouse,,Y,,,362.52,EUR,60.42,Y,Y,2020-04-15 11:04:41,2020-Q1,1
INV000170,380,2022-02-12 08:37:45,2022-03-14 08:37:45,N,Company_001,PO-Company_025-00170,Y,1,France,DE238842541,REF-00170,Main warehouse,,Y,25,Luxembourg,4137.43,EUR,689.57,N,N,2022-03-09 08:37:45,2022-Q1,3
INV000171,380,2022-05-01 11:27:45,2022-05-31 11:27:45,N,Company_006,PO-Company_031-00171,Y,6,France,DE366815976,REF-00171,Main warehouse,,Y,31,Luxembourg,8397.72,EUR,1399.62,N,N,2022-05-27 11:27:45,2022-Q2,2
INV000172,380,2022-10-12 03:26:52,2022-11-11 03:26:52,N,Company_022,PO-Company_014-00172,Y,22,France,DE8130243922,REF-00172,Main warehouse,,Y,14,France,26790.42,EUR,4465.07,Y,N,2022-11-11 03:26:52,2022-Q4,1
INV000173,380,2024-05-01 15:54:41,2024-05-31 15:54:41,N,Company_010,PO-Company_008-00173,Y,10,France,DE9415440710,REF-00173,Main warehouse,,Y,8,Luxembourg,62615.92,EUR,10435.99,Y,N,2024-05-31 15:54:41,2024-Q2,1
INV000174,380,2021-05-21 04:07:57,2021-06-20 04:07:57,N,Company_018,PO-Company_020-00174,Y,18,Luxembourg,DE6912554518,REF-00174,Main warehouse,,Y,20,Luxembourg,19133.74,EUR,3188.96,Y,N,2021-06-18 04:07:57,2021-Q2,1
INV000175,380,2024-11-07 20:20:59,2024-12-07 20:20:59,N,Company_048,PO-Company_039-00175,Y,48,France,DE6643050848,REF-00175,Main warehouse,,Y,39,Luxembourg,27204.18,EUR,4534.03,N,Y,2024-12-03 20:20:59,2024-Q4,2
INV000176,380,2021-08-28 21:18:51,2021-09-27 21:18:51,N,Company_005,PO-CUST-00176,Y,5,Luxembourg,DE743589485,REF-00176,Main warehouse,,Y,,,61102.78,EUR,10183.8,N,N,2021-09-23 21:18:51,2021-Q3,2
INV000177,380,2020-01-17 07:26:02,2020-02-16 07:26:02,N,Company_044,PO-Company_032-00177,Y,44,Luxembourg,DE7953554744,REF-00177,Main warehouse,,Y,32,France,21488.78,EUR,3581.46,N,Y,2020-02-12 07:26:02,2020-Q1,3
INV000178,380,2024-05-08 00:21:15,2024-06-07 00:21:15,N,Company_026,PO-CUST-00178,Y,26,Luxembourg,DE7374501226,REF-00178,Main warehouse,,Y,,,989.47,EUR,164.91,Y,N,2024-06-07 00:21:15,2024-Q2,1
INV000179,380,2025-04-13 02:15:12,2025-05-13 02:15:12,N,Company_038,PO-Company_031-00179,Y,38,Luxembourg,DE3165123838,REF-00179,Main warehouse,,Y,31,Luxembourg,68593.91,EUR,11432.32,N,N,2025-05-13 02:15:12,2025-Q2,1
INV000180,380,2023-08-17 23:31:30,2023-09-16 23:31:30,N,Company_013,PO-Company_046-00180,Y,13,Luxembourg,DE7564161313,REF-00180,Main warehouse,,Y,46,France,14490.13,EUR,2415.02,N,N,2023-09-16 23:31:30,2023-Q3,1
INV000181,380,2023-03-28 21:25:09,2023-04-27 21:25:09,N,Company_004,PO-Company_046-00181,Y,4,France,DE790357794,REF-00181,Main warehouse,,Y,46,Luxembourg,6011.23,EUR,1001.87,N,Y,2023-04-26 21:25:09,2023-Q1,3
INV000182,380,2021-11-16 06:51:56,2021-12-16 06:51:56,N,Company_032,PO-Company_001-00182,Y,32,France,DE9991246832,REF-00182,Main warehouse,,Y,1,Luxembourg,40797.84,EUR,6799.64,N,N,2021-12-15 06:51:56,2021-Q4,2
INV000183,380,2023-06-01 01:42:51,2023-07-01 01:42:51,N,Company_011,PO-CUST-00183,Y,11,France,DE4337862111,REF-00183,Main warehouse,,Y,,,16850.6,EUR,2808.43,N,N,2023-06-28 01:42:51,2023-Q2,1
INV000184,380,2025-02-05 12:58:18,2025-03-07 12:58:18,N,Company_039,PO-CUST-00184,Y,39,France,DE7878307439,REF-00184,Main warehouse,,Y,,,6629.93,EUR,1104.99,Y,Y,2025-03-06 12:58:18,2025-Q1,2
INV000185,380,2020-08-25 03:41:36,2020-09-24 03:41:36,N,Company_011,PO-Company_003-00185,Y,11,France,DE1840706111,REF-00185,Main warehouse,,Y,3,Luxembourg,18276.28,EUR,3046.05,Y,N,2020-09-19 03:41:36,2020-Q3,1
INV000186,380,2024-07-08 21:31:42,2024-08-07 21:31:42,N,Company_024,PO-Company_031-00186,Y,24,Luxembourg,DE7082144624,REF-00186,Main warehouse,,Y,31,France,130.04,EUR,21.67,Y,Y,2024-08-06 21:31:42,2024-Q3,2
INV000187,380,2021-11-20 15:23:23,2021-12-20 15:23:23,N,Company_012,PO-Company_046-00187,Y,12,Luxembourg,DE8311578712,REF-00187,Main warehouse,,Y,46,Luxembourg,23706.05,EUR,3951.01,N,Y,2021-12-18 15:23:23,2021-Q4,1
INV000188,380,2022-10-04 21:54:22,2022-11-03 21:54:22,N,Company_049,PO-Company_006-00188,Y,49,Luxembourg,DE4014244849,REF-00188,Main warehouse,,Y,6,Luxembourg,13296.28,EUR,2216.05,Y,N,2022-10-31 21:54:22,2022-Q4,2
INV000189,380,2020-08-25 22:12:07,2020-09-24 22:12:07,N,Company_007,PO-Company_014-00189,Y,7,France,DE304428987,REF-00189,Main warehouse,,Y,14,France,43497.79,EUR,7249.63,Y,N,2020-09-22 22:12:07,2020-Q3,2
INV000190,380,2021-04-15 22:51:56,2021-05-15 22:51:56,N,Company_002,PO-Company_024-00190,Y,2,Luxembourg,DE424503502,REF-00190,Main warehouse,,Y,24,Luxembourg,38684.36,EUR,6447.39,N,N,2021-05-13 22:51:56,2021-Q2,3
INV000191,380,2023-11-19 08:34:16,2023-12-19 08:34:16,N,Company_018,PO-Company_050-00191,Y,18,Luxembourg,DE7082124118,REF-00191,Main warehouse,,Y,50,France,11119.4,EUR,1853.23,Y,Y,2023-12-14 08:34:16,2023-Q4,1
INV000192,380,2020-06-11 15:44:30,2020-07-11 15:44:30,N,Company_035,PO-Company_006-00192,Y,35,Luxembourg,DE3698827335,REF-00192,Main warehouse,,Y,6,Luxembourg,29589.74,EUR,4931.62,Y,N,2020-07-06 15:44:30,2020-Q2,3
INV000193,380,2024-06-15 07:28:51,2024-07-15 07:28:51,N,Company_025,PO-Company_004-00193,Y,25,France,DE7513837025,REF-00193,Main warehouse,,Y,4,Luxembourg,55575.3,EUR,9262.55,N,N,2024-07-12 07:28:51,2024-Q2,3
INV000194,380,2021-06-26 03:06:29,2021-07-26 03:06:29,N,Company_003,PO-Company_028-00194,Y,3,Luxembourg,DE541857383,REF-00194,Main warehouse,,Y,28,Luxembourg,67777.61,EUR,11296.27,Y,N,2021-07-23 03:06:29,2021-Q2,3
INV000195,380,2023-10-09 07:30:57,2023-11-08 07:30:57,N,Company_018,PO-Company_037-00195,Y,18,Luxembourg,DE6576552318,REF-00195,Main warehouse,,Y,37,Luxembourg,18342.55,EUR,3057.09,N,Y,2023-11-03 07:30:57,2023-Q4,1
INV000196,380,2023-10-29 08:07:24,2023-11-28 08:07:24,N,Company_008,PO-CUST-00196,Y,8,Luxembourg,DE965725898,REF-00196,Main warehouse,,Y,,,32930.68,EUR,5488.45,N,N,2023-11-24 08:07:24,2023-Q4,2
INV000197,380,2022-02-23 10:45:16,2022-03-25 10:45:16,N,Company_012,PO-Company_007-00197,Y,12,Luxembourg,DE4812840812,REF-00197,Main warehouse,,Y,7,France,8709.47,EUR,1451.58,N,Y,2022-03-25 10:45:16,2022-Q1,1
INV000198,380,2022-08-06 18:49:49,2022-09-05 18:49:49,N,Company_026,PO-Company_043-00198,Y,26,France,DE5615246326,REF-00198,Main warehouse,,Y,43,Luxembourg,36712.8,EUR,6118.8,Y,N,2022-08-31 18:49:49,2022-Q3,1
INV000199,380,2022-06-14 17:02:15,2022-07-14 17:02:15,N,Company_049,PO-Company_021-00199,Y,49,Luxembourg,DE6635989549,REF-00199,Main warehouse,,Y,21,Luxembourg,68483.96,EUR,11413.99,N,N,2022-07-12 17:02:15,2022-Q2,2
INV000200,380,2022-03-08 19:26:03,2022-04-07 19:26:03,N,Company_015,PO-Company_031-00200,Y,15,France,DE3708236815,REF-00200,Main warehouse,,Y,31,France,2148.61,EUR,358.1,Y,Y,2022-04-05 19:26:03,2022-Q1,2
INV000201,380,2024-01-15 23:08:49,2024-02-14 23:08:49,N,Company_036,PO-Company_034-00201,Y,36,France,DE1347870136,REF-00201,Main warehouse,,Y,34,France,1337.8,EUR,222.97,N,N,2024-02-09 23:08:49,2024-Q1,3
INV000202,380,2021-06-25 21:45:34,2021-07-25 21:45:34,N,Company_025,PO-CUST-00202,Y,25,France,DE5232986225,REF-00202,Main warehouse,,Y,,,39212.27,EUR,6535.38,Y,N,2021-07-23 21:45:34,2021-Q2,3
INV000203,380,2023-05-24 06:13:13,2023-06-23 06:13:13,N,Company_035,PO-Company_025-00203,Y,35,France,DE3915743235,REF-00203,Main warehouse,,Y,25,Luxembourg,1425.73,EUR,237.62,N,N,2023-06-19 06:13:13,2023-Q2,3
INV000204,380,2022-08-10 23:57:05,2022-09-09 23:57:05,N,Company_049,PO-Company_001-00204,Y,49,Luxembourg,DE5291057849,REF-00204,Main warehouse,,Y,1,France,81431.64,EUR,13571.94,N,N,2022-09-06 23:57:05,2022-Q3,2
INV000205,380,2024-03-27 09:49:15,2024-04-26 09:49:15,N,Company_002,PO-Company_017-00205,Y,2,Luxembourg,DE246456942,REF-00205,Main warehouse,,Y,17,Luxembourg,1942.42,EUR,323.74,Y,Y,2024-04-25 09:49:15,2024-Q1,3
INV000206,380,2025-03-11 08:46:16,2025-04-10 08:46:16,N,Company_028,PO-CUST-00206,Y,28,France,DE7954308128,REF-00206,Main warehouse,,Y,,,1079.11,EUR,179.85,N,N,2025-04-06 08:46:16,2025-Q1,2
INV000207,380,2022-09-17 16:38:52,2022-10-17 16:38:52,N,Company_031,PO-CUST-00207,Y,31,France,DE1208669631,REF-00207,Main warehouse,,Y,,,22746.8,EUR,3791.13,Y,Y,2022-10-17 16:38:52,2022-Q3,1
INV000208,380,2020-07-10 14:42:06,2020-08-09 14:42:06,N,Company_029,PO-Company_046-00208,Y,29,France,DE2484387829,REF-00208,Main warehouse,,Y,46,France,42829.52,EUR,7138.25,Y,Y,2020-08-09 14:42:06,2020-Q3,1
